,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Volume_SMA
2024-08-20,30934.260364223162,31132.574112360395,30747.384191077967,30934.260364223162,30934.260364223162,3100588,29812.873561551278,31011.567122741504,30321.228869534854,30231.344328601343,89.88454093351174,-201.80186653432628,65.77203692732958,29812.873561551278,31330.422718641334,28295.324404461222,4552392.7
2024-08-21,29986.98680162968,30184.617340754565,29502.045680402058,29986.98680162968,29986.98680162968,8957870,29880.64737126474,30911.764577659924,30269.807012934056,30213.243771047884,56.563241886171454,-150.12884485022673,54.41569674171161,29880.64737126474,31293.510799316708,28467.78394321277,4912046.35
2024-08-22,30295.405813257323,30606.507705133055,30190.488972311803,30295.405813257323,30295.405813257323,5890521,29925.462706736493,30797.86468370146,30273.745289906867,30219.329848248584,54.41544165828236,-109.2199875485249,50.12138238785507,29925.462706736493,31330.853613997788,28520.071799475198,4861616.0
2024-08-23,30642.0200601618,30825.74273062643,30448.96049343931,30642.0200601618,30642.0200601618,8356089,30025.81527213137,30696.07636174242,30330.402946869166,30250.64023431623,79.76271255293614,-71.42344752823269,58.70392157962588,30025.81527213137,31325.896577856198,28725.733966406544,4994668.5
2024-08-24,30603.906892352705,31099.319154379427,30379.22467840587,30603.906892352705,30603.906892352705,5719902,30100.502817277087,30612.478411722335,30372.480476943554,30276.808134911524,95.67234203203043,-38.00428961618005,64.11483271097148,30100.502817277087,31349.729741881387,28851.275892672787,5014569.7
2024-08-25,31292.099003144318,31422.219883714923,30839.45935321366,31292.099003144318,31292.099003144318,7022156,30185.980087691838,30548.397060433275,30513.960250205208,30352.01486589173,161.9453843134761,1.9856451697511894,64.73769474022092,30185.980087691838,31517.239907838557,28854.72026754512,5122766.35
2024-08-26,31083.019447413906,31461.267688543885,30938.459800611003,31083.019447413906,31083.019447413906,4736029,30294.971940600593,30476.54264614586,30601.507819006547,30406.163353411892,195.34446559465505,40.657409254731974,61.321767882137635,30294.971940600593,31538.034844054095,29051.909037147092,5255667.8
2024-08-27,31434.012586907425,31862.57653178001,31093.1105537107,31434.012586907425,31434.012586907425,1846454,30397.84817091034,30425.075716289863,30729.58547560668,30482.30033367082,247.28514193585943,81.98295579095748,61.47389641623574,30397.84817091034,31661.24842822249,29134.44791359819,5062729.0
2024-08-28,30792.969753770052,30979.31533036326,30785.21341006945,30792.969753770052,30792.969753770052,3761418,30423.49322104682,30373.80799971364,30739.33690301643,30505.3128833078,234.02401970862775,112.39116857449154,53.69442679268817,30423.49322104682,31697.60399041167,29149.382451681973,5188385.4
2024-08-29,30778.46494037992,31058.677779116373,30585.274543026793,30778.46494037992,30778.46494037992,6908108,30482.403764423,30317.663182540826,30745.356601072348,30525.546369016847,219.81023205550082,133.8749812706934,51.68782505176614,30482.403764423,31704.12169929994,29260.685829546062,5081622.6
2024-08-30,30671.13781209855,31153.82000245432,30160.573224805445,30671.13781209855,30671.13781209855,3639986,30563.106267999694,30260.025432228904,30733.938325845607,30536.330920356235,197.60740548937247,146.62146611442924,58.745315826285804,30563.106267999694,31585.34959829815,29540.862937701237,5135694.7
2024-08-31,30809.346818640053,30950.04941174513,30728.085445758534,30809.346818640053,30809.346818640053,8937175,30621.148943371205,30204.71168668072,30745.53963242937,30556.554320229112,188.98531220025689,155.09423533159477,54.45804350505397,30621.148943371205,31552.520346465048,29689.777540277362,5342228.4
2024-09-01,30581.649152454975,31039.19919146052,30410.75902786145,30581.649152454975,30581.649152454975,6240888,30659.75730852642,30155.030590498536,30720.325712433307,30558.41319669029,161.91251574301714,156.45789141387925,43.76377884881827,30659.75730852642,31509.939323050647,29809.575294002192,5473313.35
2024-09-02,30501.236176575105,30781.302238084307,30358.718474881924,30501.236176575105,30501.236176575105,3654589,30677.90580287054,30106.788579522134,30686.61962999358,30554.177861866945,132.441768126635,151.6546667564304,44.42462650113414,30677.90580287054,31496.11098036306,29859.70062537802,5288131.1
2024-09-03,31005.145373957686,31415.264218841407,30836.38556252809,31005.145373957686,31005.145373957686,4344181,30710.98498858451,30080.792591169422,30735.62359060344,30587.582862762556,148.04072784088567,150.93187897332146,50.77018979720952,30710.98498858451,31525.762803246078,29896.207173922943,5280131.2
2024-09-04,30734.306600563352,30786.285285299924,30579.275786516013,30734.306600563352,30734.306600563352,8632034,30718.6671298619,30037.87670313883,30735.42097675112,30598.451287784836,136.9696889662846,148.1394409719141,59.51913980283456,30718.6671298619,31531.165380871425,29906.168878852375,5606824.5
2024-09-05,29746.765936732416,29770.436489919248,29294.64698314051,29746.765936732416,29746.765936732416,6288210,30717.53663611056,29961.594360756404,30583.320201363626,30535.363484003174,47.956717360451876,128.10289624962166,44.04231922954775,30717.53663611056,31535.639840223397,29899.43343199772,5739761.05
2024-09-06,30787.65519443388,31021.27943921351,30502.4822318662,30787.65519443388,30787.65519443388,2827916,30737.27261084156,29930.91368150549,30614.756354143665,30554.05175884989,60.70459529377331,114.623236058452,51.37424039928163,30737.27261084156,31541.328346034417,29933.2168756487,5719335.75
2024-09-07,31638.289831267222,31858.59447653357,31516.165217627098,31638.289831267222,31638.289831267222,1714564,30763.993043979222,29929.263039427708,30772.22304293191,30634.365690140065,137.8573527918452,119.27005940513062,58.46291066555318,30763.993043979222,31650.625025565147,29877.3610623933,5454376.3
2024-09-08,30820.590197549504,30906.517945196363,30764.46644344967,30820.590197549504,30820.590197549504,8694379,30756.963437875653,29930.24685988416,30779.664143642305,30648.16009809632,131.50404554598572,121.71685663330165,46.222356341037646,30756.963437875653,31639.231281952485,29874.69559379882,5563652.85
2024-09-09,31245.734229979775,31310.934194673348,30922.04031904357,31245.734229979775,31245.734229979775,4334055,30772.537131163484,29947.734419372726,30851.36723384807,30692.424848606206,158.9423852418622,129.16196235501377,51.260017964343945,30772.537131163484,31678.65615378065,29866.41810854632,5625326.2
2024-09-10,30931.41790987913,31028.13069350093,30796.573126663625,30931.41790987913,30931.41790987913,2162108,30819.75868657595,29959.949302181572,30863.682722468227,30710.128038330127,153.55468413810013,134.04050671163105,46.08581301842504,30819.75868657595,31648.65164146526,29990.86573168664,5285538.1
2024-09-11,31094.418573305436,31361.177224977,30857.497375437088,31094.418573305436,31094.418573305436,1424452,30859.709324578358,29993.0058861741,30899.180545673957,30738.594003883853,160.5865417901041,139.34971372732568,52.536540642020775,30859.709324578358,31658.672181068818,30060.7464680879,5062234.65
2024-09-12,31277.393137743675,31450.535256266514,31233.070343746524,31277.393137743675,31277.393137743675,7358236,30891.477978457457,30040.578368686653,30957.367098300067,30778.505050836437,178.86204746363,147.25218047458654,54.08248490158389,30891.477978457457,31704.40110207033,30078.554854844584,5012342.0
2024-09-13,31130.759839242728,31210.85928450142,30857.48592565132,31130.759839242728,31130.759839242728,4015989,30917.820625801956,30096.823438106705,30984.042904598937,30804.59799812579,179.44490647314524,153.69072567429828,53.736824790231125,30917.820625801956,31725.636264129553,30110.00498747436,4927146.35
2024-09-14,30642.775425130443,30974.364671048614,30400.464824929724,30642.775425130443,30642.775425130443,6443157,30885.354446901263,30140.961018769503,30931.54021544994,30792.61114086688,138.92907458305854,150.73839545605034,48.71861773571642,30885.354446901263,31681.948975533138,30088.75991826939,4898196.4
2024-09-15,30219.573537371238,30258.56709668118,30212.916143406645,30219.573537371238,30219.573537371238,7735618,30842.182151399127,30175.845814323784,30822.00688036091,30750.163910978314,71.8429693825965,134.95931024135956,47.295998032877954,30842.182151399127,31685.869463089293,29998.49483970896,5048175.85
2024-09-16,29665.83495808663,29918.48765312512,29141.304124081144,29665.83495808663,29665.83495808663,8657509,30753.77326995809,30207.876525379637,30644.134276934095,30669.84324780115,-25.708970867053722,102.82565401967689,44.173114820075284,30753.77326995809,31700.601346168376,29806.9451937478,5388728.6
2024-09-17,29172.30095120992,29393.710167625504,28299.229244812206,29172.30095120992,29172.30095120992,9045998,30672.73982983008,30228.051614739223,30417.698380668833,30558.914188794388,-141.21580812555476,54.01736159063056,37.19746473440386,30672.73982983008,31853.86205624905,29491.61760341111,5652957.6
2024-09-18,29133.10604531577,29418.243651066707,28624.483100104437,29133.10604531577,29133.10604531577,6900173,30590.471885076877,30253.601385970418,30220.068790614514,30453.298770758935,-233.22998014442055,-3.432106756379683,38.441466890234835,30590.471885076877,31955.47971131302,29225.464058840735,5652560.85
2024-09-19,28716.059812000618,28794.285235302417,28508.53607703942,28716.059812000618,28716.059812000618,7980330,30492.71798507198,30273.837080871617,29988.68279390468,30324.614403443506,-335.931609538824,-69.93200731286856,41.89185532101291,30492.71798507198,32093.12697001082,28892.30900013314,5869578.05
2024-09-20,29107.776770278662,29466.88647917749,28888.535894907865,29107.776770278662,29107.776770278662,5447434,30407.63948265391,30283.36240412998,29853.15879026991,30234.47828246833,-381.31949219842136,-132.20950428997915,35.28183485351123,30407.63948265391,32114.545497660325,28700.733467647497,5695091.0
2024-09-21,29973.58535211813,30214.901243370103,29939.537708577074,29973.58535211813,29973.58535211813,3335560,30377.23629263707,30294.852129095896,29871.685953631175,30215.15288022017,-343.4669265889934,-174.46098874978202,35.453458568094774,30377.23629263707,32092.731938559293,28661.740646714847,5549824.6
2024-09-22,29625.859845338575,29681.697410140234,29464.866870442045,29625.859845338575,29625.859845338575,6273724,30333.467476075235,30314.66995095738,29833.86655235539,30171.501544303013,-337.63499194762335,-207.0957893893503,38.625991876512266,30333.467476075235,32080.029309860616,28586.905642289854,5680781.35
2024-09-23,29767.711128922663,29963.192516343446,29391.490143886716,29767.711128922663,29767.711128922663,1376645,30271.59576382349,30327.82105374707,29823.688794904203,30141.591143163725,-317.9023482595221,-229.25710116338468,35.126743325625625,30271.59576382349,32005.598647732353,28537.592879914628,5532404.55
2024-09-24,30065.200769301096,30143.463205179996,29986.278748141274,30065.200769301096,30065.200769301096,1432911,30238.14047226038,30337.473997236102,29860.844483272955,30135.93259695168,-275.08811367872477,-238.42330366645274,41.25369000954201,30238.14047226038,31960.33313532112,28515.94780919964,5172448.4
2024-09-25,30349.017630076174,30807.300303722997,30111.031602453862,30349.017630076174,30349.017630076174,7333966,30268.253056927562,30366.390702052853,29935.948044319604,30151.71667347942,-215.76862915981474,-233.89236876512513,42.65284280488642,30268.253056927562,31975.264012165084,28561.24210169004,5224736.2
2024-09-26,30395.12098537782,30462.153846948957,30252.034403454007,30395.12098537782,30395.12098537782,2480929,30248.626346474757,30386.76336214616,30006.590035251636,30169.74662250893,-163.15658725729372,-219.7452124635589,41.06260366031064,30248.626346474757,31939.44197909823,28557.810713851286,5207386.85
2024-09-27,30846.599424572953,30906.350947145238,30500.751009438605,30846.599424572953,30846.599424572953,4258832,30209.04182614005,30398.093975616808,30135.822248993376,30219.883867106266,-84.06161811288985,-192.60849359342507,47.288902995191535,30209.04182614005,31796.800369224286,28621.28328305581,5334600.25
2024-09-28,31144.11422989815,31312.382124358992,30645.77792869424,31144.11422989815,31144.11422989815,7244994,30225.21802775748,30428.971178757645,30290.944092209495,30288.34537546122,2.5987167482744553,-153.56705152508516,54.9635332824205,30225.21802775748,31845.46994173952,28604.96611377544,5262131.0
2024-09-29,30373.196232717877,30441.013782651135,29908.993087853636,30373.196232717877,30373.196232717877,2777346,30181.59112789439,30455.29334860071,30303.598267672318,30294.630624146903,8.967643525415042,-121.06011251498512,51.422975953254536,30181.59112789439,31731.61016750129,28631.57208828749,5184295.55
2024-09-30,30901.17718672892,31271.49446065216,30667.245366946237,30901.17718672892,30901.17718672892,4971792,30180.079091736872,30480.347026111092,30395.53348598872,30339.559999152978,55.973486835740914,-85.65339264483991,61.49758884671353,30180.079091736872,31727.074381625534,28633.08380184821,5324779.75
2024-10-01,31449.543814299734,31790.51921609407,31370.094445499828,31449.543814299734,31449.543814299734,4837878,30197.835353786584,30513.14826541007,30557.688921113495,30421.781022497184,135.9078986163113,-41.34113439260966,70.98063170293253,30197.835353786584,31796.314356193234,28599.356351379934,5495451.05
2024-10-02,30969.443818775522,31034.573500666254,29965.56501576238,30969.443818775522,30969.443818775522,6588592,30182.43788783818,30529.771815991728,30621.035828446118,30462.34863703632,158.68719140979738,-1.335469232128242,65.64727056166272,30182.43788783818,31742.605544185182,28622.270231491177,5456968.85
2024-10-03,30992.94209204553,31054.430079938724,30900.84345794594,30992.94209204553,30992.94209204553,9125171,30175.547000478324,30542.75942463908,30678.252176692182,30501.65185592589,176.60032076629068,34.25168876755556,70.79584116451335,30175.547000478324,31719.208925255254,28631.885075701393,5712427.95
2024-10-04,31416.50961012572,31419.394385059397,31415.935077927716,31416.50961012572,31416.50961012572,4569829,30214.233709728083,30559.476341341277,30791.830243374265,30569.419096977734,222.41114639653097,71.88358029335066,70.96477172571322,30214.233709728083,31843.601699814848,28584.86571964132,5618761.55
2024-10-05,31284.991417638776,31446.971790566433,31241.19803081841,31284.991417638776,31284.991417638776,8405246,30267.504603741458,30589.78865345887,30867.701193261113,30622.424454063737,245.27673919737572,106.56221207415568,63.74083669309412,30267.504603741458,31965.815096469807,28569.19411101311,5652242.95
2024-10-06,31956.353597952268,32025.955283786985,31939.12997115442,31956.353597952268,31956.353597952268,4091200,30382.030535734742,30621.05701142164,31035.18617859821,30721.234020277705,313.952158320506,148.04020132342575,72.8678590009465,30382.030535734742,32213.228521345256,28550.83255012423,5423927.5
2024-10-07,33467.16850392286,33626.33448716025,33023.30611137957,33467.16850392286,33467.16850392286,4714886,30596.773913370394,30668.322758129816,31409.337305571233,30924.636574621793,484.7007309494402,215.37230724862863,78.61350725195703,30596.773913370394,32800.141911743405,28393.40591499738,5207371.9
2024-10-08,32941.07396400437,33516.520165764516,32757.45759901033,32941.07396400437,32941.07396400437,3880729,30787.17230930482,30707.920591017482,31644.98909917633,31074.00230716865,570.9867920076831,286.49520420043956,71.48375422930333,30787.17230930482,33112.72071834036,28461.623900269282,5056399.7
2024-10-09,32031.21211560282,32203.783742208943,31828.70556702583,32031.21211560282,32031.21211560282,6290990,30952.92992448493,30729.859626045072,31704.40802478041,31144.90673742303,559.5012873573796,341.09642083182763,61.491687388335514,30952.92992448493,33124.39314624927,28781.466702720594,4971932.7
2024-10-10,32225.845673212505,32308.004490443294,32005.956230337484,32225.845673212505,32225.845673212505,5334965,31108.833369631622,30774.636803476733,31784.629201462274,31224.97628822225,559.6529132400246,384.8077193134671,62.25760459578427,31108.833369631622,33167.297597525605,29050.36914173764,4966309.25
2024-10-11,32690.904911887937,32774.64940100766,32381.46032373196,32690.904911887937,32690.904911887937,3115229,31244.69934762011,30822.546785449347,31924.056233835454,31333.56359367897,590.4926401564844,425.9447034820707,62.3261184296859,31244.69934762011,33345.92841989234,29143.470275347878,4955292.7
2024-10-12,32539.960298393704,32928.263225958755,32343.402132954416,32539.960298393704,32539.960298393704,8142762,31390.40437027287,30860.505590213983,32018.810705305954,31422.926312546726,595.8843927592279,459.93264133750216,59.51533244816118,31390.40437027287,33421.97040822676,29358.838332318977,5048744.6
2024-10-13,33485.74118414738,33744.16431593569,33348.43979662058,33485.74118414738,33485.74118414738,9635405,31576.305873034107,30918.142276049875,32244.492317435408,31575.72741414677,668.7649032886366,501.69909372772906,70.7238192467179,31576.305873034107,33662.3801677535,29490.231578314713,5461682.6
2024-10-14,32589.257037004754,32751.539103210438,32566.171834560468,32589.257037004754,32589.257037004754,8611930,31702.508686419285,30944.085436727088,32297.533043522995,31650.803682506623,646.7293610163724,530.7051471854578,60.71376815352186,31702.508686419285,33707.486268580746,29697.531104257825,5820633.55
2024-10-15,33040.89109923885,33210.23693658403,33010.782631085334,33040.89109923885,33040.89109923885,3890632,31837.102359877423,30983.242869763584,32411.895821325437,31753.773120783084,658.1227005423534,556.1886578568369,60.225388109507996,31837.102359877423,33820.81032083562,29853.394398919227,5648466.85
2024-10-16,32640.52747123905,32902.15030447669,32605.37380296703,32640.52747123905,32640.52747123905,4089675,31949.372684170485,31007.373167450212,32447.069921312148,31819.458628224264,627.6112930878844,570.4731849030464,60.848913443457725,31949.372684170485,33841.50604789557,30057.239320445402,5728904.15
2024-10-17,33762.95550685906,33880.175928729645,33425.927723811714,33762.95550685906,33762.95550685906,3507913,32095.190488284785,31066.772882512,32649.513857550137,31963.42135997499,686.0924975751477,593.5970474374667,65.73773370839646,32095.190488284785,34076.87070662216,30113.510269947412,5691358.2
2024-10-18,35108.419651174045,35379.03612924799,34882.43772419943,35108.419651174045,35108.419651174045,5146181,32293.405759348585,31153.37197672788,33027.807056569196,32196.384196360104,831.4228602090916,641.1622099917918,68.9865328546371,32293.405759348585,34634.91837805752,29951.893140639655,5586417.55
2024-10-19,34570.097626929346,34934.409586504036,33851.9579718234,34570.097626929346,34570.097626929346,9483057,32503.250829059158,31231.351173024494,33265.0825289323,32372.214820846715,892.8677080855814,691.5033096105498,66.2159435249387,32503.250829059158,34872.26832694307,30134.233331175245,5921703.1
2024-10-20,34190.132750130644,34336.403059757584,33435.73807681762,34190.132750130644,34190.132750130644,7860961,32667.698607229242,31298.966891654312,33407.397947578196,32506.875408201082,900.5225393771143,733.3071555638627,61.3529838165428,32667.698607229242,35025.04893848846,30310.348275970027,6066161.55
2024-10-21,34777.921229455525,35369.80744641365,34750.22076035447,34777.921229455525,34777.921229455525,5188851,32834.117477987034,31382.892333194315,33618.24768325163,32675.101024590298,943.1466586613351,775.2750561833573,57.35153444164927,32834.117477987034,35296.95543792375,30371.279518050313,6083710.2
2024-10-22,34508.64924457777,34702.359404846546,33184.6712386373,34508.64924457777,34508.64924457777,5359122,33011.077749277145,31463.04059455437,33755.23253884027,32810.919411256036,944.3131275842316,809.0826704635323,59.052754701976355,33011.077749277145,35417.74442901503,30604.41106953926,6022236.7
2024-10-23,34477.30764874991,34590.90668845578,34050.88111430359,34477.30764874991,34477.30764874991,5308368,33185.29602711236,31532.48384005022,33866.321017287904,32934.35557699632,931.965440291584,833.6592244291427,65.72145652787864,33185.29602711236,35478.633279628346,30891.958774596373,5831396.55
2024-10-24,34494.81413646504,35072.55386768335,34308.412322694014,34494.81413646504,34494.81413646504,4943183,33339.211253429334,31607.69399076825,33963.012266392085,33049.945099919925,913.0671664721594,849.5408128377461,64.92280155830927,33339.211253429334,35544.20864845849,31134.213858400177,5850064.25
2024-10-25,33170.43876194905,33261.59189216347,32904.58302847123,33170.43876194905,33170.43876194905,5813979,33433.48362064485,31676.167447272583,33841.07788109316,33058.87055636653,782.2073247266308,836.0741152155231,52.83356495112995,33433.48362064485,35418.98282172739,31447.98441956231,5720500.9
2024-10-26,33161.258679760605,33891.218722163016,33029.1292114241,33161.258679760605,33161.258679760605,3781268,33493.72887473526,31723.639516979118,33736.49031165738,33066.454861803126,670.035449854251,802.8663821432688,53.73380658184721,33493.72887473526,35360.055811729464,31627.401937741048,5705004.3
2024-10-27,32703.813857073455,33357.526764383045,32557.744546437643,32703.813857073455,32703.813857073455,7223559,33455.56114239279,31744.94999749524,33577.617010952155,33039.59256515648,538.0244457956724,749.8979948737496,45.00785058114304,33455.56114239279,35355.10191159272,31556.020373192867,5830437.95
2024-10-28,32381.27391722472,32392.29313079254,32183.013152902022,32381.27391722472,32381.27391722472,6952521,33427.57114005381,31776.163671888746,33393.56422730178,32990.82822086524,402.7360064365421,680.4655971863082,48.56714073573112,33427.57114005381,35374.92773252337,31480.214547584255,5984027.55
2024-10-29,33316.20678402463,33520.69195151967,32796.66193518687,33316.20678402463,33316.20678402463,9475336,33491.8208734749,31817.573122969643,33381.66308218222,33014.93033665483,366.73274552739167,617.7190268545249,51.77831272206619,33491.8208734749,35326.743042846785,31656.898704103016,6143244.85
2024-10-30,32478.965913717424,32600.91009373724,32128.93336004671,32478.965913717424,32478.965913717424,6421211,33504.476885500146,31848.52408304641,33242.786594726094,32975.22926828909,267.5573264370032,547.6866867710206,49.01219443978346,33504.476885500146,35305.81793362409,31703.135837376205,6197557.15
2024-10-31,33007.20718454234,33062.51739654343,32893.94012958692,33007.20718454234,33007.20718454234,6917079,33520.29199913287,31886.77985527115,33206.54360854398,32977.598002826366,228.94560571761394,483.9384705603393,45.01722898494216,33520.29199913287,35296.94265686685,31743.641341398885,6387649.65
2024-11-01,32823.05143977696,33204.54050532999,32618.582200233377,32823.05143977696,32823.05143977696,2154272,33534.446556202034,31917.693021311818,33147.54481334906,32966.15010926715,181.3947040819039,423.4297172646522,32.207574182216675,33534.446556202034,35282.49226394158,31786.400848462486,6088225.15
2024-11-02,32639.39979175017,32815.51912752775,32430.004449428932,32639.39979175017,32639.39979175017,8332419,33492.12948658217,31947.865820361963,33069.36865618,32941.94638204367,127.42227413632645,364.2282286389871,34.09019739304864,33492.12948658217,35285.52819132431,31698.730781840033,6023075.85
2024-11-03,33155.34507773808,33452.055760725874,32894.40048357075,33155.34507773808,33155.34507773808,1273591,33520.433888618834,31998.117213414116,33082.595797958165,32957.75369283585,124.8421051223122,316.35100393565216,41.65980295432581,33520.433888618834,35271.19595647462,31769.67182076305,5656158.9
2024-11-04,33380.83543804934,33925.61564114448,33054.28219152081,33380.83543804934,33380.83543804934,6360834,33537.43110555936,32061.342451427678,33128.47881951065,32989.093081370185,139.38573814046686,280.9579507766151,38.04134861893586,33537.43110555936,35275.14257513095,31799.71963598776,5779669.0
2024-11-05,33761.786209229285,34067.31276189089,33590.73723978432,33761.786209229285,33761.786209229285,3183721,33593.49404245887,32143.26147645053,33225.91072562121,33046.329609359746,179.58111626146274,260.68258387358463,43.72699986099856,33593.49404245887,35280.99194077759,31905.99614414015,5734371.3
2024-11-06,34415.539079628594,35037.44211708642,34332.985578824664,34415.539079628594,34415.539079628594,1237963,33626.123221097354,32248.126239018908,33408.93047239158,33147.75253308337,261.1779393082106,260.78165496050985,49.5303062151771,33626.123221097354,35352.21287444919,31900.03356774552,5620873.8
2024-11-07,34187.49594745151,34281.458673479756,33679.64843203115,34187.49594745151,34187.49594745151,5028054,33580.07703591122,32349.21403706162,33528.70977624695,33224.7705637773,303.939212469646,269.4131664623371,47.735627188246305,33580.07703591122,35184.519073181604,31975.634998640842,5614967.45
2024-11-08,33768.87912985422,33784.50102439689,33077.48254133161,33768.87912985422,33768.87912985422,7985012,33540.01611105747,32450.27042341869,33565.65890757114,33265.074902005224,300.5840055659137,275.64733428305243,55.088617254103966,33540.01611105747,35079.0534450389,32000.978777076038,5540065.2
2024-11-09,33035.99279047366,33073.687351219436,32963.072854238395,33035.99279047366,33035.99279047366,5944681,33482.30911307461,32528.83474382259,33484.17181263306,33248.10585670659,236.06595592646772,267.7310586117355,49.051575379755654,33482.30911307461,35005.17390017921,31959.44432597001,5444251.2
2024-11-10,32490.627664122345,32510.733953894975,32057.632073888817,32490.627664122345,32490.627664122345,6266440,33367.944434807956,32579.175590062678,33331.31886670833,33191.99636095961,139.3225057487216,242.0493480391327,48.40711185779759,33367.944434807956,34823.174006600835,31912.714863015077,5498130.65
2024-11-11,34406.98624250324,34726.129389427515,33838.49933181346,34406.98624250324,34406.98624250324,2838042,33362.861284704224,32674.79811800597,33496.806155292164,33281.99561144432,214.8105438478451,236.6015872008752,62.22424796868238,33362.861284704224,34801.934517415546,31923.788051992906,5372076.65
2024-11-12,35263.49970671794,35330.58528632965,34922.516952922684,35263.49970671794,35263.49970671794,9916311,33402.17088760263,32784.71388956187,33768.60516320382,33428.773692575705,339.8314706281162,257.2475638863234,61.863303008874745,33402.17088760263,35003.253200392064,31801.0885748132,5602473.8
2024-11-13,34310.62749638733,34824.4108448097,34123.763387377076,34310.62749638733,34310.62749638733,6559011,33392.96155559875,32869.622424103596,33851.993214462826,33494.09619656175,357.8970179010721,277.3774546892732,61.003820727114395,33392.96155559875,34969.51239597582,31816.410715221675,5683265.2
2024-11-14,33403.14024971808,33858.501536206306,33253.01534205698,33403.14024971808,33403.14024971808,6757662,33404.596629987194,32930.704876496435,33782.938912194404,33487.35871901778,295.58019317662547,281.01800238674366,52.27493098535836,33404.596629987194,34977.66365344602,31831.52960652837,5730449.35
2024-11-15,33725.057042541324,33827.4551088222,33414.4405527155,33725.057042541324,33725.057042541324,2765040,33432.786548126234,32997.30359763971,33774.03400917086,33504.966002241745,269.068006929112,278.62800329521735,55.10192784418777,33432.786548126234,35007.69857071134,31857.874525541127,5679637.95
2024-11-16,34094.18777272026,34260.86952414178,33930.63151127559,34094.18777272026,34094.18777272026,3380232,33502.30524390857,33062.25536460266,33823.2884343323,33548.612059314226,274.6763750180762,277.83767763978915,58.05947275689006,33502.30524390857,35064.42565432398,31940.184833493164,5487471.6
2024-11-17,34468.46274365468,35016.14604878333,34319.33924252219,34468.46274365468,34468.46274365468,9166076,33606.66468523007,33128.74233487778,33922.546020381895,33616.74914704315,305.7968733387461,283.4295167795805,57.39063490154284,33606.66468523007,35131.88957343323,32081.439797026902,5598149.35
2024-11-18,34292.70405822699,34718.70398565061,33543.15792632426,34292.70405822699,34292.70405822699,1845377,33655.48954894019,33207.132491387965,33979.4934108196,33666.819881204916,312.67352961468714,289.27831934660185,55.161173191721595,33655.48954894019,35203.90700527738,32107.072092602997,5216651.4
2024-11-19,34206.660742004526,34591.68650745716,34122.31701798597,34206.660742004526,34206.660742004526,1605109,33741.87429035454,33273.24216249348,34014.4422310019,33706.808093116,307.6341378858997,292.94948305446144,52.60495067426265,33741.87429035454,35204.3105626156,32279.438018093486,4975846.3
2024-11-20,34430.974014947904,34808.413350149975,34177.860868126714,34430.974014947904,34430.974014947904,8766127,33813.062631874825,33332.87076650644,34078.52404391667,33760.4500132517,318.0740306649677,297.9743925765627,50.095164817525415,33813.062631874825,35263.48444814047,32362.64081560918,5068298.7
2024-11-21,34490.12161230293,34513.53053439103,34487.92061106394,34490.12161230293,34490.12161230293,1147215,33896.41614050112,33403.28432237699,34141.84674674532,33814.49976132957,327.346985415752,303.8489111444006,51.90553874873616,33896.41614050112,35298.07057037392,32494.76171062831,5017945.85
2024-11-22,32959.2428172971,33101.50533418561,32350.070800477148,32959.2428172971,32959.2428172971,8490282,33912.40829177847,33442.61033688202,33959.90768067637,33751.14739510494,208.76028557142854,284.8311860298062,45.52832739842074,33912.40829177847,35259.92887475677,32564.88770880017,5025839.0
2024-11-23,32807.76238082804,33050.433350797415,32136.965355691427,32807.76238082804,32807.76238082804,3189678,33895.02915693297,33470.435392296065,33782.65455762278,33681.26702367702,101.38753394575906,248.14245561299677,48.65295815938595,33895.02915693297,35291.729242987705,32498.32907087824,5121643.35
2024-11-24,32249.10758113363,33078.553118054304,32062.390337167424,32249.10758113363,32249.10758113363,3288421,33838.44276408718,33489.71771556596,33546.72425354752,33575.18113904417,-28.456885496649193,192.82258739106757,48.57675370357662,33838.44276408718,35404.314650045635,32272.57087812873,4968022.7
2024-11-25,32362.115819090108,33090.07975519076,32020.339108857803,32362.115819090108,32362.115819090108,9497973,33768.45924458023,33497.832959988715,33364.47680209253,33485.3244486772,-120.84764658466884,130.08854059592028,34.6974753110086,33768.45924458023,35468.14938887661,32068.76910028384,5283735.3
2024-11-26,34294.30177093477,34503.06339085618,34023.962651372916,34294.30177093477,34294.30177093477,1521291,33762.397379145536,33514.375625328954,33507.52679729903,33545.24869477035,-37.72189747131779,96.52645298247265,43.75287602098499,33762.397379145536,35453.21215699876,32071.58260129231,5297901.7
2024-11-27,34546.352313555995,34738.82060400333,34230.571995985396,34546.352313555995,34546.352313555995,1298510,33780.34019745076,33546.481192319996,33667.34610749242,33619.4045183841,47.94158910831902,86.80948020764193,51.67030716531776,33780.34019745076,35497.5593119139,32063.12108298761,5111424.5
2024-11-28,34329.72617357059,34531.040888424446,33990.87592313506,34329.72617357059,34329.72617357059,5640475,33808.382549636575,33592.45147347935,33769.25073304291,33672.020937286805,97.22979575610225,88.893543317334,57.278220497688295,33808.382549636575,35543.042424563246,32073.7226747099,4994197.65
